y0,y1,
4.042562e-01,2.533674e-02,
4.045117e-01,2.143338e-02,
4.047278e-01,1.752769e-02,
4.049046e-01,1.362003e-02,
4.050419e-01,9.710750e-03,
4.051398e-01,5.800217e-03,
4.051983e-01,1.888790e-03,
4.052174e-01,-2.023171e-03,
4.051970e-01,-5.935306e-03,
4.051371e-01,-9.847255e-03,
4.050378e-01,-1.375866e-02,
4.048991e-01,-1.766915e-02,
4.047209e-01,-2.157838e-02,
4.045033e-01,-2.548598e-02,
4.042463e-01,-2.939159e-02,
4.039499e-01,-3.329486e-02,
4.036142e-01,-3.719541e-02,
4.032391e-01,-4.109290e-02,
4.028247e-01,-4.498696e-02,
4.023711e-01,-4.887724e-02,
4.018782e-01,-5.276336e-02,
4.013462e-01,-5.664498e-02,
4.007750e-01,-6.052173e-02,
4.001647e-01,-6.439326e-02,
3.995153e-01,-6.825920e-02,
3.988270e-01,-7.211920e-02,
3.980998e-01,-7.597289e-02,
3.973337e-01,-7.981993e-02,
3.965288e-01,-8.365995e-02,
3.956852e-01,-8.749259e-02,
3.948029e-01,-9.131749e-02,
3.938821e-01,-9.513431e-02,
3.929228e-01,-9.894268e-02,
3.919251e-01,-1.027422e-01,
3.908890e-01,-1.065326e-01,
3.898148e-01,-1.103135e-01,
3.887024e-01,-1.140846e-01,
3.875520e-01,-1.178453e-01,
3.863636e-01,-1.215956e-01,
3.851375e-01,-1.253348e-01,
3.838736e-01,-1.290628e-01,
3.825722e-01,-1.327792e-01,
3.812333e-01,-1.364835e-01,
3.798570e-01,-1.401756e-01,
3.784435e-01,-1.438549e-01,
3.769929e-01,-1.475211e-01,
3.755053e-01,-1.511740e-01,
3.739809e-01,-1.548132e-01,
3.724198e-01,-1.584382e-01,
3.708221e-01,-1.620488e-01,
3.691880e-01,-1.656446e-01,
3.675177e-01,-1.692253e-01,
3.658113e-01,-1.727905e-01,
3.640689e-01,-1.763398e-01,
3.622907e-01,-1.798730e-01,
3.604769e-01,-1.833897e-01,
3.586276e-01,-1.868896e-01,
3.567430e-01,-1.903722e-01,
3.548234e-01,-1.938373e-01,
3.528687e-01,-1.972846e-01,
3.508793e-01,-2.007136e-01,
3.488554e-01,-2.041240e-01,
3.467970e-01,-2.075156e-01,
3.447045e-01,-2.108880e-01,
3.425779e-01,-2.142408e-01,
3.404176e-01,-2.175738e-01,
3.382236e-01,-2.208865e-01,
3.359962e-01,-2.241786e-01,
3.337356e-01,-2.274499e-01,
3.314420e-01,-2.307000e-01,
3.291157e-01,-2.339286e-01,
3.267568e-01,-2.371353e-01,
3.243656e-01,-2.403198e-01,
3.219422e-01,-2.434818e-01,
3.194870e-01,-2.466210e-01,
3.170001e-01,-2.497371e-01,
3.144818e-01,-2.528297e-01,
3.119323e-01,-2.558986e-01,
3.093519e-01,-2.589434e-01,
3.067407e-01,-2.619637e-01,
3.040991e-01,-2.649594e-01,
3.014273e-01,-2.679301e-01,
2.987256e-01,-2.708754e-01,
2.959941e-01,-2.737951e-01,
2.932332e-01,-2.766889e-01,
2.904431e-01,-2.795564e-01,
2.876241e-01,-2.823975e-01,
2.847765e-01,-2.852117e-01,
2.819004e-01,-2.879987e-01,
2.789963e-01,-2.907584e-01,
2.760643e-01,-2.934904e-01,
2.731048e-01,-2.961943e-01,
2.701181e-01,-2.988700e-01,
2.671043e-01,-3.015172e-01,
2.640638e-01,-3.041355e-01,
2.609970e-01,-3.067246e-01,
2.579040e-01,-3.092844e-01,
2.547853e-01,-3.118145e-01,
2.516410e-01,-3.143147e-01,
2.484715e-01,-3.167846e-01,
2.452771e-01,-3.192241e-01,
2.420581e-01,-3.216328e-01,
2.388148e-01,-3.240106e-01,
2.355475e-01,-3.263570e-01,
2.322566e-01,-3.286720e-01,
2.289423e-01,-3.309552e-01,
2.256050e-01,-3.332063e-01,
2.222450e-01,-3.354252e-01,
2.188626e-01,-3.376116e-01,
2.154582e-01,-3.397652e-01,
2.120321e-01,-3.418859e-01,
2.085846e-01,-3.439733e-01,
2.051160e-01,-3.460273e-01,
2.016267e-01,-3.480475e-01,
1.981171e-01,-3.500339e-01,
1.945874e-01,-3.519862e-01,
1.910380e-01,-3.539041e-01,
1.874693e-01,-3.557874e-01,
1.838816e-01,-3.576360e-01,
1.802752e-01,-3.594495e-01,
1.766506e-01,-3.612279e-01,
1.730081e-01,-3.629709e-01,
1.693479e-01,-3.646783e-01,
1.656706e-01,-3.663500e-01,
1.619763e-01,-3.679856e-01,
1.582656e-01,-3.695851e-01,
1.545388e-01,-3.711483e-01,
1.507962e-01,-3.726749e-01,
1.470382e-01,-3.741649e-01,
1.432652e-01,-3.756180e-01,
1.394775e-01,-3.770340e-01,
1.356756e-01,-3.784129e-01,
1.318597e-01,-3.797544e-01,
1.280303e-01,-3.810583e-01,
1.241878e-01,-3.823247e-01,
1.203325e-01,-3.835532e-01,
1.164648e-01,-3.847437e-01,
1.125851e-01,-3.858962e-01,
1.086938e-01,-3.870104e-01,
1.047913e-01,-3.880863e-01,
1.008779e-01,-3.891236e-01,
9.695402e-02,-3.901224e-01,
9.302009e-02,-3.910825e-01,
8.907648e-02,-3.920036e-01,
8.512358e-02,-3.928859e-01,
8.116178e-02,-3.937291e-01,
7.719148e-02,-3.945331e-01,
7.321308e-02,-3.952979e-01,
6.922696e-02,-3.960233e-01,
6.523352e-02,-3.967093e-01,
6.123317e-02,-3.973558e-01,
5.722630e-02,-3.979627e-01,
5.321331e-02,-3.985299e-01,
4.919460e-02,-3.990574e-01,
4.517057e-02,-3.995451e-01,
4.114163e-02,-3.999929e-01,
3.710816e-02,-4.004008e-01,
3.307059e-02,-4.007687e-01,
2.902930e-02,-4.010966e-01,
2.498471e-02,-4.013845e-01,
2.093721e-02,-4.016322e-01,
1.688722e-02,-4.018399e-01,
1.283513e-02,-4.020073e-01,
8.781359e-03,-4.021346e-01,
4.726300e-03,-4.022217e-01,
6.703625e-04,-4.022686e-01,
-3.386047e-03,-4.022752e-01,
-7.442524e-03,-4.022416e-01,
-1.149866e-02,-4.021678e-01,
-1.555406e-02,-4.020538e-01,
-1.960830e-02,-4.018995e-01,
-2.366099e-02,-4.017051e-01,
-2.771172e-02,-4.014705e-01,
-3.176008e-02,-4.011957e-01,
-3.580567e-02,-4.008808e-01,
-3.984809e-02,-4.005258e-01,
-4.388692e-02,-4.001307e-01,
-4.792177e-02,-3.996956e-01,
-5.195224e-02,-3.992205e-01,
-5.597791e-02,-3.987055e-01,
-5.999839e-02,-3.981507e-01,
-6.401328e-02,-3.975560e-01,
-6.802217e-02,-3.969216e-01,
-7.202466e-02,-3.962475e-01,
-7.602035e-02,-3.955338e-01,
-8.000885e-02,-3.947806e-01,
-8.398975e-02,-3.939880e-01,
-8.796266e-02,-3.931560e-01,
-9.192718e-02,-3.922848e-01,
-9.588292e-02,-3.913744e-01,
-9.982947e-02,-3.904249e-01,
-1.037665e-01,-3.894365e-01,
-1.076935e-01,-3.884092e-01,
-1.116101e-01,-3.873432e-01,
-1.155160e-01,-3.862386e-01,
-1.194108e-01,-3.850955e-01,
-1.232940e-01,-3.839140e-01,
-1.271654e-01,-3.826943e-01,
-1.310244e-01,-3.814365e-01,
-1.348707e-01,-3.801407e-01,
-1.387040e-01,-3.788071e-01,
-1.425238e-01,-3.774359e-01,
-1.463298e-01,-3.760271e-01,
-1.501216e-01,-3.745810e-01,
-1.538988e-01,-3.730976e-01,
-1.576611e-01,-3.715773e-01,
-1.614080e-01,-3.700200e-01,
-1.651392e-01,-3.684261e-01,
-1.688544e-01,-3.667956e-01,
-1.725531e-01,-3.651288e-01,
-1.762350e-01,-3.634259e-01,
-1.798997e-01,-3.616869e-01,
-1.835469e-01,-3.599122e-01,
-1.871762e-01,-3.581019e-01,
-1.907872e-01,-3.562562e-01,
-1.943797e-01,-3.543753e-01,
-1.979531e-01,-3.524594e-01,
-2.015073e-01,-3.505088e-01,
-2.050418e-01,-3.485236e-01,
-2.085562e-01,-3.465040e-01,
-2.120503e-01,-3.444503e-01,
-2.155237e-01,-3.423627e-01,
-2.189760e-01,-3.402414e-01,
-2.224069e-01,-3.380867e-01,
-2.258162e-01,-3.358987e-01,
-2.292033e-01,-3.336778e-01,
-2.325681e-01,-3.314241e-01,
-2.359101e-01,-3.291379e-01,
-2.392290e-01,-3.268195e-01,
-2.425246e-01,-3.244690e-01,
-2.457965e-01,-3.220868e-01,
-2.490444e-01,-3.196731e-01,
-2.522679e-01,-3.172281e-01,
-2.554668e-01,-3.147521e-01,
-2.586407e-01,-3.122454e-01,
-2.617894e-01,-3.097082e-01,
-2.649124e-01,-3.071409e-01,
-2.680096e-01,-3.045436e-01,
-2.710805e-01,-3.019166e-01,
-2.741250e-01,-2.992603e-01,
-2.771427e-01,-2.965748e-01,
-2.801333e-01,-2.938605e-01,
-2.830965e-01,-2.911177e-01,
-2.860321e-01,-2.883467e-01,
-2.889398e-01,-2.855476e-01,
-2.918192e-01,-2.827209e-01,
-2.946701e-01,-2.798668e-01,
-2.974922e-01,-2.769856e-01,
-3.002853e-01,-2.740776e-01,
-3.030491e-01,-2.711431e-01,
-3.057832e-01,-2.681824e-01,
-3.084875e-01,-2.651958e-01,
-3.111617e-01,-2.621836e-01,
-3.138055e-01,-2.591461e-01,
-3.164187e-01,-2.560836e-01,
-3.190010e-01,-2.529965e-01,
-3.215522e-01,-2.498850e-01,
-3.240720e-01,-2.467494e-01,
-3.265602e-01,-2.435902e-01,
-3.290165e-01,-2.404075e-01,
-3.314407e-01,-2.372017e-01,
-3.338326e-01,-2.339732e-01,
-3.361920e-01,-2.307222e-01,
-3.385185e-01,-2.274491e-01,
-3.408121e-01,-2.241541e-01,
-3.430724e-01,-2.208377e-01,
-3.452993e-01,-2.175002e-01,
-3.474926e-01,-2.141418e-01,
-3.496519e-01,-2.107629e-01,
-3.517772e-01,-2.073639e-01,
-3.538683e-01,-2.039450e-01,
-3.559248e-01,-2.005067e-01,
-3.579467e-01,-1.970492e-01,
-3.599337e-01,-1.935729e-01,
-3.618856e-01,-1.900781e-01,
-3.638024e-01,-1.865652e-01,
-3.656837e-01,-1.830345e-01,
-3.675293e-01,-1.794863e-01,
-3.693393e-01,-1.759210e-01,
-3.711132e-01,-1.723389e-01,
-3.728510e-01,-1.687404e-01,
-3.745526e-01,-1.651258e-01,
-3.762177e-01,-1.614955e-01,
-3.778462e-01,-1.578498e-01,
-3.794379e-01,-1.541890e-01,
-3.809927e-01,-1.505136e-01,
-3.825105e-01,-1.468238e-01,
-3.839910e-01,-1.431200e-01,
-3.854342e-01,-1.394025e-01,
-3.868400e-01,-1.356718e-01,
-3.882080e-01,-1.319282e-01,
-3.895384e-01,-1.281719e-01,
-3.908309e-01,-1.244034e-01,
-3.920853e-01,-1.206231e-01,
-3.933017e-01,-1.168312e-01,
-3.944798e-01,-1.130282e-01,
-3.956195e-01,-1.092143e-01,
-3.967208e-01,-1.053900e-01,
-3.977836e-01,-1.015556e-01,
-3.988076e-01,-9.771147e-02,
-3.997929e-01,-9.385795e-02,
-4.007394e-01,-8.999541e-02,
-4.016469e-01,-8.612421e-02,
-4.025153e-01,-8.224471e-02,
-4.033447e-01,-7.835726e-02,
-4.041348e-01,-7.446224e-02,
-4.048857e-01,-7.055999e-02,
-4.055972e-01,-6.665088e-02,
-4.062693e-01,-6.273528e-02,
-4.069019e-01,-5.881354e-02,
-4.074950e-01,-5.488603e-02,
-4.080484e-01,-5.095310e-02,
-4.085622e-01,-4.701512e-02,
-4.090363e-01,-4.307246e-02,
-4.094707e-01,-3.912548e-02,
-4.098652e-01,-3.517453e-02,
-4.102199e-01,-3.121999e-02,
-4.105347e-01,-2.726222e-02,
-4.108096e-01,-2.330157e-02,
-4.110446e-01,-1.933842e-02,
-4.112396e-01,-1.537314e-02,
-4.113946e-01,-1.140607e-02,
-4.115096e-01,-7.437593e-03,
-4.115846e-01,-3.468068e-03,
-4.116196e-01,5.021405e-04,
-4.116145e-01,4.472667e-03,
-4.115694e-01,8.443148e-03,
-4.114843e-01,1.241322e-02,
-4.113591e-01,1.638251e-02,
-4.111939e-01,2.035067e-02,
-4.109887e-01,2.431732e-02,
-4.107435e-01,2.828210e-02,
-4.104583e-01,3.224464e-02,
-4.101332e-01,3.620459e-02,
-4.097681e-01,4.016157e-02,
-4.093631e-01,4.411523e-02,
-4.089183e-01,4.806519e-02,
-4.084336e-01,5.201110e-02,
-4.079091e-01,5.595259e-02,
-4.073449e-01,5.988929e-02,
-4.067410e-01,6.382085e-02,
-4.060974e-01,6.774690e-02,
-4.054143e-01,7.166707e-02,
-4.046916e-01,7.558100e-02,
-4.039294e-01,7.948833e-02,
-4.031279e-01,8.338870e-02,
-4.022870e-01,8.728175e-02,
-4.014069e-01,9.116710e-02,
-4.004876e-01,9.504441e-02,
-3.995292e-01,9.891331e-02,
-3.985317e-01,1.027734e-01,
-3.974954e-01,1.066244e-01,
-3.964202e-01,1.104659e-01,
-3.953063e-01,1.142976e-01,
-3.941537e-01,1.181190e-01,
-3.929626e-01,1.219299e-01,
-3.917331e-01,1.257298e-01,
-3.904653e-01,1.295184e-01,
-3.891592e-01,1.332954e-01,
-3.878151e-01,1.370604e-01,
-3.864330e-01,1.408131e-01,
-3.850131e-01,1.445530e-01,
-3.835554e-01,1.482798e-01,
-3.820602e-01,1.519932e-01,
-3.805275e-01,1.556929e-01,
-3.789575e-01,1.593784e-01,
-3.773504e-01,1.630494e-01,
-3.757062e-01,1.667056e-01,
-3.740252e-01,1.703466e-01,
-3.723074e-01,1.739720e-01,
-3.705531e-01,1.775816e-01,
-3.687624e-01,1.811749e-01,
-3.669355e-01,1.847516e-01,
-3.650725e-01,1.883114e-01,
-3.631736e-01,1.918539e-01,
-3.612390e-01,1.953788e-01,
-3.592688e-01,1.988857e-01,
-3.572633e-01,2.023743e-01,
-3.552226e-01,2.058443e-01,
-3.531469e-01,2.092953e-01,
-3.510364e-01,2.127269e-01,
-3.488913e-01,2.161388e-01,
-3.467117e-01,2.195307e-01,
-3.444980e-01,2.229023e-01,
-3.422503e-01,2.262532e-01,
-3.399688e-01,2.295830e-01,
-3.376538e-01,2.328916e-01,
-3.353053e-01,2.361784e-01,
-3.329237e-01,2.394432e-01,
-3.305092e-01,2.426857e-01,
-3.280620e-01,2.459055e-01,
-3.255823e-01,2.491023e-01,
-3.230704e-01,2.522757e-01,
-3.205265e-01,2.554256e-01,
-3.179509e-01,2.585515e-01,
-3.153437e-01,2.616531e-01,
-3.127052e-01,2.647300e-01,
-3.100357e-01,2.677821e-01,
-3.073354e-01,2.708090e-01,
-3.046047e-01,2.738102e-01,
-3.018436e-01,2.767857e-01,
-2.990525e-01,2.797350e-01,
-2.962317e-01,2.826578e-01,
-2.933815e-01,2.855538e-01,
-2.905020e-01,2.884228e-01,
-2.875936e-01,2.912644e-01,
-2.846565e-01,2.940783e-01,
-2.816911e-01,2.968642e-01,
-2.786975e-01,2.996219e-01,
-2.756762e-01,3.023510e-01,
-2.726273e-01,3.050513e-01,
-2.695513e-01,3.077224e-01,
-2.664482e-01,3.103641e-01,
-2.633186e-01,3.129761e-01,
-2.601626e-01,3.155582e-01,
-2.569805e-01,3.181099e-01,
-2.537728e-01,3.206312e-01,
-2.505396e-01,3.231216e-01,
-2.472813e-01,3.255810e-01,
-2.439982e-01,3.280090e-01,
-2.406906e-01,3.304054e-01,
-2.373588e-01,3.327700e-01,
-2.340032e-01,3.351024e-01,
-2.306241e-01,3.374024e-01,
-2.272218e-01,3.396698e-01,
-2.237966e-01,3.419044e-01,
-2.203489e-01,3.441058e-01,
-2.168790e-01,3.462738e-01,
-2.133873e-01,3.484082e-01,
-2.098740e-01,3.505088e-01,
-2.063395e-01,3.525752e-01,
-2.027842e-01,3.546074e-01,
-1.992084e-01,3.566050e-01,
-1.956124e-01,3.585679e-01,
-1.919967e-01,3.604958e-01,
-1.883615e-01,3.623885e-01,
-1.847072e-01,3.642457e-01,
-1.810342e-01,3.660673e-01,
-1.773429e-01,3.678531e-01,
-1.736335e-01,3.696029e-01,
-1.699065e-01,3.713164e-01,
-1.661622e-01,3.729935e-01,
-1.624010e-01,3.746340e-01,
-1.586233e-01,3.762376e-01,
-1.548293e-01,3.778043e-01,
-1.510196e-01,3.793338e-01,
-1.471945e-01,3.808259e-01,
-1.433543e-01,3.822806e-01,
-1.394994e-01,3.836975e-01,
-1.356303e-01,3.850765e-01,
-1.317473e-01,3.864176e-01,
-1.278507e-01,3.877205e-01,
-1.239410e-01,3.889850e-01,
-1.200185e-01,3.902111e-01,
-1.160837e-01,3.913986e-01,
-1.121369e-01,3.925473e-01,
-1.081785e-01,3.936571e-01,
-1.042089e-01,3.947278e-01,
-1.002286e-01,3.957595e-01,
-9.623779e-02,3.967518e-01,
-9.223701e-02,3.977048e-01,
-8.822662e-02,3.986183e-01,
-8.420702e-02,3.994921e-01,
-8.017861e-02,4.003263e-01,
-7.614178e-02,4.011206e-01,
-7.209695e-02,4.018750e-01,
-6.804451e-02,4.025894e-01,
-6.398486e-02,4.032637e-01,
-5.991842e-02,4.038978e-01,
-5.584558e-02,4.044917e-01,
-5.176675e-02,4.050452e-01,
-4.768234e-02,4.055584e-01,
-4.359276e-02,4.060311e-01,
-3.949841e-02,4.064633e-01,
-3.539970e-02,4.068549e-01,
-3.129704e-02,4.072059e-01,
-2.719085e-02,4.075162e-01,
-2.308152e-02,4.077858e-01,
-1.896948e-02,4.080147e-01,
-1.485512e-02,4.082028e-01,
-1.073887e-02,4.083501e-01,
-6.621138e-03,4.084566e-01,
-2.502329e-03,4.085223e-01,
1.617142e-03,4.085471e-01,
5.736864e-03,4.085311e-01,
9.856423e-03,4.084742e-01,
1.397541e-02,4.083764e-01,
1.809341e-02,4.082378e-01,
2.221001e-02,4.080584e-01,
2.632481e-02,4.078382e-01,
3.043738e-02,4.075771e-01,
3.454732e-02,4.072753e-01,
3.865422e-02,4.069328e-01,
4.275766e-02,4.065495e-01,
4.685724e-02,4.061256e-01,
5.095254e-02,4.056611e-01,
5.504316e-02,4.051560e-01,
5.912869e-02,4.046104e-01,
6.320871e-02,4.040243e-01,
6.728283e-02,4.033979e-01,
7.135062e-02,4.027311e-01,
7.541170e-02,4.020241e-01,
7.946564e-02,4.012769e-01,
8.351205e-02,4.004897e-01,
8.755053e-02,3.996624e-01,
9.158066e-02,3.987952e-01,
9.560204e-02,3.978883e-01,
9.961428e-02,3.969416e-01,
1.036170e-01,3.959553e-01,
1.076097e-01,3.949295e-01,
1.115921e-01,3.938643e-01,
1.155638e-01,3.927599e-01,
1.195243e-01,3.916163e-01,
1.234733e-01,3.904337e-01,
1.274104e-01,3.892122e-01,
1.313351e-01,3.879520e-01,
1.352472e-01,3.866532e-01,
1.391461e-01,3.853159e-01,
1.430316e-01,3.839403e-01,
1.469032e-01,3.825265e-01,
1.507605e-01,3.810748e-01,
1.546032e-01,3.795852e-01,
1.584309e-01,3.780579e-01,
1.622431e-01,3.764931e-01,
1.660396e-01,3.748910e-01,
1.698200e-01,3.732517e-01,
1.735838e-01,3.715755e-01,
1.773307e-01,3.698625e-01,
1.810603e-01,3.681128e-01,
1.847723e-01,3.663268e-01,
1.884663e-01,3.645045e-01,
1.921419e-01,3.626462e-01,
1.957988e-01,3.607521e-01,
1.994365e-01,3.588224e-01,
2.030548e-01,3.568574e-01,
2.066533e-01,3.548571e-01,
2.102316e-01,3.528219e-01,
2.137894e-01,3.507519e-01,
2.173264e-01,3.486475e-01,
2.208421e-01,3.465087e-01,
2.243362e-01,3.443359e-01,
2.278084e-01,3.421293e-01,
2.312584e-01,3.398891e-01,
2.346858e-01,3.376156e-01,
2.380903e-01,3.353089e-01,
2.414715e-01,3.329695e-01,
2.448291e-01,3.305974e-01,
2.481628e-01,3.281930e-01,
2.514722e-01,3.257565e-01,
2.547571e-01,3.232881e-01,
2.580171e-01,3.207883e-01,
2.612518e-01,3.182571e-01,
2.644611e-01,3.156948e-01,
2.676445e-01,3.131019e-01,
2.708018e-01,3.104784e-01,
2.739326e-01,3.078247e-01,
2.770366e-01,3.051411e-01,
2.801136e-01,3.024278e-01,
2.831633e-01,2.996852e-01,
2.861852e-01,2.969135e-01,
2.891793e-01,2.941130e-01,
2.921451e-01,2.912840e-01,
2.950823e-01,2.884268e-01,
2.979908e-01,2.855417e-01,
3.008701e-01,2.826289e-01,
3.037201e-01,2.796889e-01,
3.065404e-01,2.767218e-01,
3.093309e-01,2.737281e-01,
3.120911e-01,2.707079e-01,
3.148209e-01,2.676616e-01,
3.175199e-01,2.645896e-01,
3.201880e-01,2.614920e-01,
3.228248e-01,2.583694e-01,
3.254302e-01,2.552218e-01,
3.280038e-01,2.520498e-01,
3.305454e-01,2.488535e-01,
3.330548e-01,2.456334e-01,
3.355318e-01,2.423897e-01,
3.379760e-01,2.391228e-01,
3.403872e-01,2.358329e-01,
3.427653e-01,2.325205e-01,
3.451100e-01,2.291858e-01,
3.474211e-01,2.258292e-01,
3.496983e-01,2.224510e-01,
3.519415e-01,2.190515e-01,
3.541504e-01,2.156312e-01,
3.563248e-01,2.121902e-01,
3.584645e-01,2.087290e-01,
3.605692e-01,2.052479e-01,
3.626389e-01,2.017472e-01,
3.646733e-01,1.982272e-01,
3.666722e-01,1.946884e-01,
3.686354e-01,1.911311e-01,
3.705627e-01,1.875555e-01,
3.724540e-01,1.839621e-01,
3.743091e-01,1.803512e-01,
3.761277e-01,1.767231e-01,
3.779097e-01,1.730782e-01,
3.796550e-01,1.694169e-01,
3.813634e-01,1.657394e-01,
3.830347e-01,1.620462e-01,
3.846687e-01,1.583376e-01,
3.862654e-01,1.546139e-01,
3.878245e-01,1.508755e-01,
3.893459e-01,1.471228e-01,
3.908295e-01,1.433561e-01,
3.922750e-01,1.395758e-01,
3.936825e-01,1.357822e-01,
3.950517e-01,1.319756e-01,
3.963825e-01,1.281565e-01,
3.976748e-01,1.243252e-01,
3.989285e-01,1.204821e-01,
4.001434e-01,1.166275e-01,
4.013195e-01,1.127617e-01,
4.024566e-01,1.088852e-01,
4.035545e-01,1.049983e-01,
4.046133e-01,1.011014e-01,
4.056328e-01,9.719473e-02,
4.066129e-01,9.327880e-02,
4.075535e-01,8.935393e-02,
4.084545e-01,8.542047e-02,
4.093159e-01,8.147879e-02,
4.101375e-01,7.752925e-02,
4.109193e-01,7.357223e-02,
4.116612e-01,6.960808e-02,
4.123631e-01,6.563718e-02,
4.130250e-01,6.165988e-02,
4.136468e-01,5.767656e-02,
4.142284e-01,5.368757e-02,
